k,mean accuracy,mean log loss,start time(ms),end time(ms),Elapsed time(ms)
2938,0.5414747,0.29438016,1.54403E+12,1.54403E+12,30696
2939,0.54494965,0.29681215,1.54403E+12,1.54403E+12,30708
2940,0.5447566,0.2967195,1.54403E+12,1.54403E+12,30698
2941,0.54360425,0.29595324,1.54403E+12,1.54403E+12,30748
2942,0.55074114,0.30093879,1.54403E+12,1.54403E+12,30867
2943,0.54881656,0.29963928,1.54403E+12,1.54403E+12,30795
2944,0.55094016,0.3011182,1.54403E+12,1.54403E+12,30926
2945,0.55171233,0.30167538,1.54403E+12,1.54403E+12,30902
2946,0.5553802,0.30424243,1.54403E+12,1.54403E+12,30843
2947,0.5538344,0.3032027,1.54403E+12,1.54403E+12,30837
2948,0.5546095,0.3037687,1.54403E+12,1.54403E+12,30836
2949,0.5540334,0.3033957,1.54403E+12,1.54403E+12,30852
2950,0.55364573,0.30316725,1.54403E+12,1.54403E+12,30770
2951,0.55364573,0.30319768,1.54403E+12,1.54403E+12,30819
2952,0.5567227,0.3053698,1.54403E+12,1.54403E+12,30834
2953,0.5547923,0.3040692,1.54403E+12,1.54403E+12,30810
2954,0.5569158,0.30557707,1.54403E+12,1.54403E+12,30835
2955,0.5569158,0.30559948,1.54403E+12,1.54403E+12,30834
2956,0.5624817,0.30947992,1.54403E+12,1.54403E+12,30867
2957,0.5597805,0.30763918,1.54403E+12,1.54403E+12,30889
2958,0.55958444,0.3075624,1.54403E+12,1.54403E+12,30831
2959,0.55804306,0.30651635,1.54403E+12,1.54403E+12,30849
2960,0.55707926,0.30586416,1.54403E+12,1.54403E+12,30886
2961,0.5578574,0.30643278,1.54403E+12,1.54403E+12,30854
2962,0.5538152,0.3036542,1.54403E+12,1.54403E+12,30857
2963,0.5528514,0.30301923,1.54403E+12,1.54403E+12,30839
2964,0.5491908,0.30052802,1.54403E+12,1.54403E+12,30772
2965,0.5468757,0.29897392,1.54403E+12,1.54403E+12,30762
2966,0.54552877,0.29805303,1.54403E+12,1.54403E+12,30734
2967,0.54322547,0.29648036,1.54403E+12,1.54403E+12,30753
2968,0.54669297,0.29892024,1.54403E+12,1.54403E+12,30729
2969,0.54649997,0.2987934,1.54403E+12,1.54403E+12,30743
2970,0.55846906,0.3071139,1.54403E+12,1.54403E+12,30766
2971,0.5565386,0.30579022,1.54403E+12,1.54403E+12,30743
2972,0.55731076,0.3063561,1.54403E+12,1.54403E+12,30808
2973,0.554222,0.30422807,1.54403E+12,1.54403E+12,30840
2974,0.55557334,0.30517346,1.54403E+12,1.54403E+12,30867
2975,0.5520984,0.30278212,1.54403E+12,1.54403E+12,30872
2976,0.5532567,0.30360633,1.54403E+12,1.54403E+12,30877
2977,0.5513321,0.30229068,1.54403E+12,1.54403E+12,31002
2978,0.5488225,0.30056378,1.54403E+12,1.54403E+12,30839
2979,0.5457337,0.29844278,1.54403E+12,1.54403E+12,30996
2980,0.5449615,0.29792744,1.54403E+12,1.54403E+12,30918
2981,0.54438233,0.2975612,1.54403E+12,1.54403E+12,30873
2982,0.54380316,0.297197,1.54403E+12,1.54403E+12,30892
2983,0.542838,0.29655856,1.54403E+12,1.54403E+12,30817
2984,0.5441893,0.2975293,1.54403E+12,1.54403E+12,31312
2985,0.5428379,0.29663143,1.54403E+12,1.54403E+12,31048
2986,0.5422588,0.296259,1.54403E+12,1.54403E+12,30846
2987,0.5405213,0.29510087,1.54403E+12,1.54403E+12,30841
2988,0.53955615,0.2944742,1.54403E+12,1.54403E+12,30898
2989,0.53916997,0.29424453,1.54403E+12,1.54403E+12,30887
2990,0.5389784,0.2941583,1.54403E+12,1.54403E+12,30859
2991,0.53878534,0.29407087,1.54403E+12,1.54403E+12,30911
2992,0.54206276,0.29639354,1.54403E+12,1.54403E+12,30890
2993,0.5397477,0.29483762,1.54403E+12,1.54403E+12,30898
2994,0.5447655,0.29836828,1.54403E+12,1.54403E+12,30916
2995,0.54264337,0.29694754,1.54403E+12,1.54403E+12,30894
2996,0.54438084,0.2981943,1.54403E+12,1.54404E+12,30921
2997,0.54380316,0.29784805,1.54404E+12,1.54404E+12,30930
2998,0.54380316,0.2979079,1.54404E+12,1.54404E+12,30930
2999,0.5422588,0.29689547,1.54404E+12,1.54404E+12,30929
3000,0.54225874,0.29695576,1.54404E+12,1.54404E+12,30825
3001,0.5418727,0.29674107,1.54404E+12,1.54404E+12,30844
3002,0.54206574,0.29692715,1.54404E+12,1.54404E+12,31270
3003,0.53994215,0.2955081,1.54404E+12,1.54404E+12,30989
3004,0.5385908,0.2946338,1.54404E+12,1.54404E+12,30962
3005,0.5383977,0.29455742,1.54404E+12,1.54404E+12,30900
3006,0.5383977,0.2946115,1.54404E+12,1.54404E+12,30955
3007,0.5382047,0.29452944,1.54404E+12,1.54404E+12,30932
3008,0.53801167,0.29444474,1.54404E+12,1.54404E+12,30941
3009,0.53801167,0.2944984,1.54404E+12,1.54404E+12,30955
3010,0.5380057,0.29455373,1.54404E+12,1.54404E+12,30934
3011,0.53761965,0.29435092,1.54404E+12,1.54404E+12,30967
3012,0.5374266,0.2942817,1.54404E+12,1.54404E+12,30973
3013,0.53723353,0.29420415,1.54404E+12,1.54404E+12,31026
3014,0.5374266,0.29439607,1.54404E+12,1.54404E+12,30964
3015,0.53781265,0.2947193,1.54404E+12,1.54404E+12,30981
3016,0.53819877,0.29504433,1.54404E+12,1.54404E+12,31048
3017,0.53761965,0.29470602,1.54404E+12,1.54404E+12,31054
3018,0.5381988,0.29516992,1.54404E+12,1.54404E+12,31078
3019,0.5370405,0.29443341,1.54404E+12,1.54404E+12,30943
3020,0.5368534,0.29435763,1.54404E+12,1.54404E+12,30996
3021,0.5358881,0.2937452,1.54404E+12,1.54404E+12,30999
3022,0.5366603,0.2943349,1.54404E+12,1.54404E+12,30997
3023,0.5351159,0.29331642,1.54404E+12,1.54404E+12,30981
3024,0.53530896,0.2935059,1.54404E+12,1.54404E+12,31023
3025,0.53473127,0.2931643,1.54404E+12,1.54404E+12,31021
3026,0.5351173,0.29348746,1.54404E+12,1.54404E+12,30970
3027,0.5351173,0.293533,1.54404E+12,1.54404E+12,30980
3028,0.5349243,0.2934475,1.54404E+12,1.54404E+12,31039
3029,0.53473276,0.29337317,1.54404E+12,1.54404E+12,31027
3030,0.535698,0.29408774,1.54404E+12,1.54404E+12,31032
3031,0.53434664,0.29319605,1.54404E+12,1.54404E+12,31034
3032,0.5329953,0.29230443,1.54404E+12,1.54404E+12,30968
3033,0.5328022,0.29221305,1.54404E+12,1.54404E+12,30968
3034,0.5329953,0.29238442,1.54404E+12,1.54404E+12,30962
3035,0.5329953,0.29242808,1.54404E+12,1.54404E+12,31047
3036,0.53260916,0.29220265,1.54404E+12,1.54404E+12,30980
3037,0.53260916,0.2922384,1.54404E+12,1.54404E+12,31023
3038,0.53260916,0.29227695,1.54404E+12,1.54404E+12,31073
3039,0.53241616,0.2921831,1.54404E+12,1.54404E+12,31058
3040,0.5326092,0.29235917,1.54404E+12,1.54404E+12,30950
3041,0.5326092,0.2923844,1.54404E+12,1.54404E+12,31020
3042,0.53357446,0.29309547,1.54404E+12,1.54404E+12,30986
3043,0.53357446,0.2931319,1.54404E+12,1.54404E+12,31014
3044,0.5341536,0.29357663,1.54404E+12,1.54404E+12,31114
3045,0.5339605,0.29348665,1.54404E+12,1.54404E+12,31131
3046,0.5341536,0.29361883,1.54404E+12,1.54404E+12,31048
3047,0.5341536,0.29365897,1.54404E+12,1.54404E+12,31083
3048,0.5333814,0.29316574,1.54404E+12,1.54404E+12,31616
3049,0.5333814,0.29320842,1.54404E+12,1.54404E+12,31046
3050,0.5337675,0.2935248,1.54404E+12,1.54404E+12,31008
3051,0.5333814,0.29330188,1.54404E+12,1.54404E+12,31022
3052,0.5331884,0.29318526,1.54404E+12,1.54404E+12,31028
3053,0.5331884,0.2932125,1.54404E+12,1.54404E+12,31009
3054,0.5331884,0.29325685,1.54404E+12,1.54404E+12,31036
3055,0.5331884,0.29326257,1.54404E+12,1.54404E+12,31039
3056,0.5331884,0.29325396,1.54404E+12,1.54404E+12,31020
3057,0.5328022,0.29303807,1.54404E+12,1.54404E+12,31075
3058,0.5324162,0.2928169,1.54404E+12,1.54404E+12,30987
3059,0.5322231,0.2927139,1.54404E+12,1.54404E+12,31024
3060,0.53203005,0.29262352,1.54404E+12,1.54404E+12,31164
3061,0.53203005,0.2926517,1.54404E+12,1.54404E+12,31224
3062,0.53203005,0.29268783,1.54404E+12,1.54404E+12,31105
3063,0.53203005,0.29272646,1.54404E+12,1.54404E+12,31047
3064,0.53125787,0.29221517,1.54404E+12,1.54404E+12,31065
3065,0.53125787,0.29223627,1.54404E+12,1.54404E+12,31119
3066,0.53183705,0.29266673,1.54404E+12,1.54404E+12,31119
3067,0.53203005,0.29283515,1.54404E+12,1.54404E+12,31091
3068,0.531644,0.29259387,1.54404E+12,1.54404E+12,31174
3069,0.53125787,0.29235524,1.54404E+12,1.54404E+12,31103
3070,0.53125787,0.29238018,1.54404E+12,1.54404E+12,31163
3071,0.53048563,0.29187408,1.54404E+12,1.54404E+12,31103
3072,0.5304857,0.29192358,1.54404E+12,1.54404E+12,31018
3073,0.5300996,0.29165015,1.54404E+12,1.54404E+12,31055
3074,0.5299065,0.29151136,1.54404E+12,1.54404E+12,31038
3075,0.5300996,0.29167125,1.54404E+12,1.54404E+12,31050
3076,0.5299065,0.29156223,1.54404E+12,1.54404E+12,31089
3077,0.52971345,0.29145247,1.54404E+12,1.54404E+12,31093
3078,0.5299065,0.29161406,1.54404E+12,1.54404E+12,31066
3079,0.5299065,0.29160747,1.54404E+12,1.54404E+12,31108
3080,0.5304857,0.29203898,1.54404E+12,1.54404E+12,31087
3081,0.53029263,0.29192695,1.54404E+12,1.54404E+12,31161
3082,0.5310604,0.29247922,1.54404E+12,1.54404E+12,31147
3083,0.5302881,0.29196247,1.54404E+12,1.54404E+12,31134
3084,0.5304812,0.2921273,1.54404E+12,1.54404E+12,31101
3085,0.5302881,0.2920271,1.54404E+12,1.54404E+12,31150
3086,0.5302881,0.29204616,1.54404E+12,1.54404E+12,31150
3087,0.5300951,0.29190663,1.54404E+12,1.54404E+12,31161
3088,0.5304812,0.29219118,1.54404E+12,1.54404E+12,31123
3089,0.52970904,0.29168445,1.54404E+12,1.54404E+12,31194
3090,0.52970904,0.2917099,1.54404E+12,1.54404E+12,30985
3091,0.52970904,0.29172692,1.54404E+12,1.54404E+12,31060
3092,0.52970904,0.2917475,1.54404E+12,1.54404E+12,31035
3093,0.52951604,0.29162574,1.54404E+12,1.54404E+12,31615
3094,0.52970904,0.29177803,1.54404E+12,1.54404E+12,31060
3095,0.52951604,0.29162437,1.54404E+12,1.54404E+12,31238
3096,0.52951604,0.29162794,1.54404E+12,1.54404E+12,31048
3097,0.52951604,0.2916041,1.54404E+12,1.54404E+12,31078
3098,0.52970904,0.2916929,1.54404E+12,1.54404E+12,31069
3099,0.52970904,0.29168054,1.54404E+12,1.54404E+12,31065
3100,0.5299021,0.2918024,1.54404E+12,1.54404E+12,31085
3101,0.5299021,0.2917981,1.54404E+12,1.54404E+12,31065
3102,0.5299021,0.29179946,1.54404E+12,1.54404E+12,31041
3103,0.5299021,0.29181197,1.54404E+12,1.54404E+12,31041
3104,0.5300951,0.2919442,1.54404E+12,1.54404E+12,31103
3105,0.5299021,0.29182225,1.54404E+12,1.54404E+12,31065
3106,0.5300951,0.2919578,1.54404E+12,1.54404E+12,31040
3107,0.5300951,0.29195696,1.54404E+12,1.54404E+12,31076
3108,0.5304812,0.29222283,1.54404E+12,1.54404E+12,31080
3109,0.5304812,0.29221344,1.54404E+12,1.54404E+12,31072
3110,0.53144646,0.29287356,1.54404E+12,1.54404E+12,31095
3111,0.5308674,0.29248354,1.54404E+12,1.54404E+12,31240
3112,0.5308674,0.29247198,1.54404E+12,1.54404E+12,31004
3113,0.52970904,0.2916748,1.54404E+12,1.54404E+12,31127
3114,0.52951604,0.2915124,1.54404E+12,1.54404E+12,31634
3115,0.52951604,0.29147664,1.54404E+12,1.54404E+12,31261
3116,0.52951604,0.29144734,1.54404E+12,1.54404E+12,31247
3117,0.52951604,0.29143885,1.54404E+12,1.54404E+12,32230
3118,0.52951604,0.29142994,1.54404E+12,1.54404E+12,32522
3119,0.52951604,0.29143077,1.54404E+12,1.54404E+12,31494
3120,0.52951604,0.29141158,1.54404E+12,1.54404E+12,31333
3121,0.52951604,0.2914067,1.54404E+12,1.54404E+12,31363
3122,0.5299021,0.2916748,1.54404E+12,1.54404E+12,31433
3123,0.5293229,0.2912559,1.54404E+12,1.54404E+12,31350
3124,0.529709,0.29151574,1.54404E+12,1.54404E+12,31382
3125,0.529709,0.29148555,1.54404E+12,1.54404E+12,31340
3126,0.5300951,0.29173207,1.54404E+12,1.54404E+12,31346
3127,0.5300951,0.29173088,1.54404E+12,1.54404E+12,31897
3128,0.5300951,0.29173416,1.54404E+12,1.54404E+12,31240
3129,0.5300951,0.29173392,1.54404E+12,1.54404E+12,31311
3130,0.5304812,0.2919988,1.54404E+12,1.54404E+12,31378
3131,0.5299021,0.29159275,1.54404E+12,1.54404E+12,31344
3132,0.5299021,0.29158762,1.54404E+12,1.54404E+12,31352
3133,0.5299021,0.29157308,1.54404E+12,1.54404E+12,31311
3134,0.5300951,0.2916926,1.54404E+12,1.54404E+12,31334
3135,0.5300951,0.2916523,1.54404E+12,1.54404E+12,31236
3136,0.5300951,0.29159623,1.54404E+12,1.54404E+12,32981
3137,0.5300951,0.29152477,1.54404E+12,1.54404E+12,32417
3138,0.53144646,0.29244098,1.54404E+12,1.54404E+12,31141
3139,0.53144646,0.29242826,1.54404E+12,1.54404E+12,31114
3140,0.53279793,0.29334584,1.54404E+12,1.54404E+12,31158
3141,0.5316396,0.29251304,1.54404E+12,1.54404E+12,31143
3142,0.53241175,0.29302472,1.54404E+12,1.54404E+12,31151
3143,0.53221875,0.29288307,1.54404E+12,1.54404E+12,31159
3144,0.53279793,0.29325813,1.54404E+12,1.54404E+12,31177
3145,0.5326048,0.2931186,1.54404E+12,1.54404E+12,31165
3146,0.53299093,0.2933793,1.54404E+12,1.54404E+12,31149
3147,0.53299093,0.29336876,1.54404E+12,1.54404E+12,31149
3148,0.5335701,0.29375157,1.54404E+12,1.54404E+12,31148
3149,0.5335701,0.2937352,1.54404E+12,1.54404E+12,31189
3150,0.53492135,0.29459876,1.54404E+12,1.54404E+12,31156
3151,0.53492135,0.29449564,1.54404E+12,1.54404E+12,31194
3152,0.53569067,0.29500595,1.54404E+12,1.54404E+12,31171
3153,0.53569067,0.2949844,1.54404E+12,1.54404E+12,31156
3154,0.5358822,0.2950961,1.54404E+12,1.54404E+12,31138
3155,0.53607523,0.2952169,1.54404E+12,1.54404E+12,31141
3156,0.5362683,0.2953101,1.54404E+12,1.54404E+12,31174
3157,0.5360767,0.29512817,1.54404E+12,1.54404E+12,31115
3158,0.5360767,0.29503018,1.54404E+12,1.54404E+12,31115
3159,0.5360767,0.29494148,1.54404E+12,1.54404E+12,31164
3160,0.5362698,0.29498553,1.54404E+12,1.54404E+12,31114
3161,0.5362698,0.2949408,1.54404E+12,1.54404E+12,31116
3162,0.5362698,0.2949223,1.54404E+12,1.54404E+12,31151
3163,0.5362698,0.29490617,1.54404E+12,1.54404E+12,31109
3164,0.5366559,0.295155,1.54404E+12,1.54404E+12,31146
3165,0.5366559,0.29513526,1.54404E+12,1.54404E+12,31201
3166,0.5366559,0.29511237,1.54404E+12,1.54404E+12,31086
3167,0.5366559,0.29508752,1.54404E+12,1.54404E+12,31041
3168,0.5368489,0.29517362,1.54404E+12,1.54404E+12,31093
3169,0.5368489,0.29513684,1.54404E+12,1.54404E+12,31052
3170,0.5368489,0.2951166,1.54404E+12,1.54404E+12,31034
3171,0.5368489,0.2950471,1.54404E+12,1.54404E+12,31058
3172,0.5368489,0.29499602,1.54404E+12,1.54404E+12,31069
3173,0.5368489,0.29495424,1.54404E+12,1.54404E+12,31045
3174,0.53704196,0.29506475,1.54404E+12,1.54404E+12,31001
3175,0.53704196,0.29504457,1.54404E+12,1.54404E+12,31067
3176,0.53704196,0.29502895,1.54404E+12,1.54404E+12,31120
3177,0.53704196,0.29500836,1.54404E+12,1.54404E+12,31055
3178,0.5372351,0.29510614,1.54404E+12,1.54404E+12,31028
3179,0.5372351,0.2950371,1.54404E+12,1.54404E+12,31655
3180,0.5374266,0.2951098,1.54404E+12,1.54404E+12,31047
3181,0.53723353,0.29494414,1.54404E+12,1.54404E+12,31087
3182,0.53723353,0.29491243,1.54404E+12,1.54404E+12,31091
3183,0.5370405,0.29474998,1.54404E+12,1.54404E+12,31091
3184,0.5370405,0.29473406,1.54404E+12,1.54404E+12,31056
3185,0.5370405,0.29470605,1.54404E+12,1.54404E+12,31123
3186,0.5370405,0.2946529,1.54404E+12,1.54404E+12,31121
3187,0.5370405,0.294598,1.54404E+12,1.54404E+12,31189
3188,0.5374266,0.2948285,1.54404E+12,1.54404E+12,31161
3189,0.5374266,0.29480022,1.54404E+12,1.54404E+12,31183
3190,0.5374266,0.2947877,1.54404E+12,1.54404E+12,31131
3191,0.5374266,0.29475418,1.54404E+12,1.54404E+12,31162
3192,0.5374266,0.29472524,1.54404E+12,1.54404E+12,31231
3193,0.5374266,0.2946747,1.54404E+12,1.54404E+12,31218
3194,0.5374266,0.2946171,1.54404E+12,1.54404E+12,31220
3195,0.5374266,0.29457515,1.54404E+12,1.54404E+12,31205
3196,0.5374266,0.29454026,1.54404E+12,1.54404E+12,31264
3197,0.5370404,0.294252,1.54404E+12,1.54404E+12,31252
3198,0.53723353,0.29435235,1.54404E+12,1.54404E+12,31208
3199,0.5370404,0.29420212,1.54404E+12,1.54404E+12,31229
3200,0.5370404,0.29416284,1.54404E+12,1.54404E+12,31173
3201,0.5370404,0.29411578,1.54404E+12,1.54404E+12,31237
3202,0.53723353,0.29421467,1.54404E+12,1.54404E+12,31267
3203,0.53723353,0.2941871,1.54404E+12,1.54404E+12,31219
3204,0.53723353,0.29417223,1.54404E+12,1.54404E+12,31225
3205,0.5368474,0.29389137,1.54404E+12,1.54404E+12,31288
3206,0.5374266,0.2942752,1.54404E+12,1.54404E+12,31241
3207,0.5374266,0.29425344,1.54404E+12,1.54404E+12,31212
3208,0.5374266,0.29423717,1.54404E+12,1.54404E+12,31219
3209,0.5374266,0.29419774,1.54404E+12,1.54404E+12,31328
3210,0.5374266,0.2941687,1.54404E+12,1.54404E+12,31121
3211,0.5374266,0.29412568,1.54404E+12,1.54404E+12,31296
3212,0.5374266,0.29409856,1.54404E+12,1.54404E+12,31221
3213,0.5374266,0.29404455,1.54404E+12,1.54404E+12,31204
3214,0.5374266,0.2940187,1.54404E+12,1.54404E+12,31240
3215,0.53723496,0.2938512,1.54404E+12,1.54404E+12,31200
3216,0.53723496,0.29384142,1.54404E+12,1.54404E+12,31202
3217,0.53723496,0.29382482,1.54404E+12,1.54404E+12,31314
3218,0.53723496,0.29380694,1.54404E+12,1.54404E+12,31214
3219,0.53723496,0.2937948,1.54404E+12,1.54404E+12,31184
3220,0.53723496,0.29378715,1.54404E+12,1.54404E+12,31201
3221,0.53723496,0.29377934,1.54404E+12,1.54404E+12,31207
3222,0.53723496,0.29375285,1.54404E+12,1.54404E+12,31200
3223,0.53723496,0.293742,1.54404E+12,1.54404E+12,31240
3224,0.5374281,0.29385692,1.54404E+12,1.54404E+12,31200
3225,0.53723496,0.29371724,1.54404E+12,1.54404E+12,31222
3226,0.5374281,0.2938492,1.54404E+12,1.54404E+12,31222
3227,0.53723496,0.2937122,1.54404E+12,1.54404E+12,31233
3228,0.53723496,0.29368955,1.54404E+12,1.54404E+12,31271
3229,0.53723496,0.29368436,1.54404E+12,1.54404E+12,31245
3230,0.53723496,0.29368514,1.54404E+12,1.54404E+12,31235
3231,0.53723496,0.2936789,1.54404E+12,1.54404E+12,31310
3232,0.53723496,0.29367343,1.54404E+12,1.54404E+12,31258
3233,0.53723496,0.29367703,1.54404E+12,1.54404E+12,31295
3234,0.53723496,0.29367942,1.54404E+12,1.54404E+12,31161
3235,0.53723496,0.29365274,1.54404E+12,1.54404E+12,31106
3236,0.53723496,0.29361597,1.54404E+12,1.54404E+12,31142
3237,0.53723496,0.29359552,1.54404E+12,1.54404E+12,31127
3238,0.53723496,0.29359573,1.54404E+12,1.54404E+12,31109
3239,0.53723496,0.29359156,1.54404E+12,1.54404E+12,31103
3240,0.537428,0.29371488,1.54404E+12,1.54404E+12,31127
3241,0.537428,0.29370108,1.54404E+12,1.54404E+12,31181
3242,0.537428,0.29370624,1.54404E+12,1.54404E+12,31766
3243,0.537428,0.2937126,1.54404E+12,1.54404E+12,31175
3244,0.537428,0.2937156,1.54404E+12,1.54404E+12,31228
3245,0.537428,0.2937154,1.54404E+12,1.54404E+12,31267
3246,0.537428,0.2937117,1.54404E+12,1.54404E+12,31252
3247,0.537428,0.2937073,1.54404E+12,1.54404E+12,31305
3248,0.537428,0.2936992,1.54404E+12,1.54404E+12,31231
3249,0.537428,0.2936929,1.54404E+12,1.54404E+12,31351
3250,0.53762114,0.2938084,1.54404E+12,1.54404E+12,31293
3251,0.53762114,0.29380208,1.54404E+12,1.54404E+12,31251
3252,0.53781414,0.29391274,1.54404E+12,1.54404E+12,31617
3253,0.53781414,0.29390773,1.54404E+12,1.54404E+12,31137
3254,0.53781414,0.29389828,1.54404E+12,1.54404E+12,31203
3255,0.53781414,0.2939011,1.54404E+12,1.54404E+12,31132
3256,0.5380057,0.29403865,1.54404E+12,1.54404E+12,31186
3257,0.5380057,0.29403976,1.54404E+12,1.54404E+12,31202
3258,0.53819877,0.29417425,1.54404E+12,1.54404E+12,31171
3259,0.5378127,0.29390895,1.54404E+12,1.54404E+12,31268
3260,0.53819877,0.29417312,1.54404E+12,1.54404E+12,31222
3261,0.53819877,0.29417202,1.54404E+12,1.54404E+12,31217
3262,0.53819877,0.294173,1.54404E+12,1.54404E+12,31265
3263,0.53819877,0.29417402,1.54404E+12,1.54404E+12,31165
3264,0.53819877,0.2941742,1.54404E+12,1.54404E+12,31170
3265,0.53819877,0.2941758,1.54404E+12,1.54404E+12,31249
3266,0.53819877,0.29418477,1.54404E+12,1.54404E+12,31270
3267,0.53819877,0.29419976,1.54404E+12,1.54404E+12,31247
3268,0.53877795,0.29461303,1.54404E+12,1.54404E+12,31269
3269,0.53877795,0.29462484,1.54404E+12,1.54404E+12,31235
3270,0.53877795,0.29464847,1.54404E+12,1.54404E+12,31242
3271,0.53877795,0.29467434,1.54404E+12,1.54404E+12,31229
3272,0.53877795,0.29469544,1.54404E+12,1.54404E+12,31267
3273,0.53877795,0.29471532,1.54404E+12,1.54404E+12,31224
3274,0.53897095,0.29487044,1.54404E+12,1.54404E+12,31274
3275,0.53897095,0.29489192,1.54404E+12,1.54404E+12,31225
3276,0.53897095,0.2949163,1.54404E+12,1.54404E+12,31247
3277,0.53897095,0.29493788,1.54404E+12,1.54404E+12,31266
3278,0.53916407,0.29509163,1.54404E+12,1.54404E+12,31253
3279,0.53916407,0.29511485,1.54404E+12,1.54404E+12,31289
3280,0.53935707,0.2952753,1.54404E+12,1.54404E+12,31325
3281,0.53916407,0.29517323,1.54404E+12,1.54404E+12,31289
3282,0.5395501,0.29547292,1.54404E+12,1.54404E+12,31289
3283,0.5395501,0.2954964,1.54404E+12,1.54404E+12,31265
3284,0.5395501,0.2955249,1.54404E+12,1.54404E+12,31290
3285,0.5395501,0.29555768,1.54404E+12,1.54404E+12,31291
3286,0.5395501,0.2955827,1.54404E+12,1.54404E+12,31230
3287,0.5395501,0.2956098,1.54404E+12,1.54404E+12,31274
3288,0.53974324,0.29578474,1.54404E+12,1.54404E+12,31295
3289,0.53974324,0.2958243,1.54404E+12,1.54404E+12,31290
3290,0.53974324,0.29586616,1.54404E+12,1.54404E+12,31230
3291,0.53974324,0.29590017,1.54404E+12,1.54404E+12,31396
3292,0.53974324,0.295937,1.54404E+12,1.54404E+12,31283
3293,0.53974324,0.29597723,1.54404E+12,1.54404E+12,31306
3294,0.53974324,0.29601005,1.54404E+12,1.54404E+12,31272
3295,0.53974324,0.29604453,1.54404E+12,1.54404E+12,31262
3296,0.53974324,0.2960835,1.54404E+12,1.54404E+12,31284
3297,0.53974324,0.29611534,1.54404E+12,1.54404E+12,31286
3298,0.53974324,0.29615742,1.54404E+12,1.54404E+12,31292
3299,0.53974324,0.29619431,1.54404E+12,1.54404E+12,31274
3300,0.53974324,0.2962263,1.54404E+12,1.54404E+12,31291
3301,0.53974324,0.29626167,1.54404E+12,1.54404E+12,31268
3302,0.5401293,0.29656592,1.54404E+12,1.54404E+12,31255
3303,0.5401293,0.29660532,1.54404E+12,1.54404E+12,31277
3304,0.5401293,0.29665023,1.54404E+12,1.54404E+12,31314
3305,0.5401293,0.29669142,1.54404E+12,1.54404E+12,31833
3306,0.5401293,0.29673755,1.54404E+12,1.54404E+12,31279
3307,0.5401293,0.2967828,1.54404E+12,1.54404E+12,31317
3308,0.5403209,0.2969615,1.54404E+12,1.54404E+12,31278
3309,0.5401293,0.2968776,1.54404E+12,1.54404E+12,31304
3310,0.5403209,0.29705054,1.54404E+12,1.54404E+12,31286
3311,0.5403209,0.29709086,1.54404E+12,1.54404E+12,31292
3312,0.5403209,0.29714194,1.54404E+12,1.54404E+12,31326
3313,0.5403209,0.29718733,1.54404E+12,1.54404E+12,31338
3314,0.54051244,0.29736856,1.54404E+12,1.54404E+12,31293
3315,0.54051244,0.29741293,1.54404E+12,1.54404E+12,31325
